"","lcgzipn","lcggeoxn2","lcggeoyn2","school_name","year","enrnumtot","xdbn","school_status"
"5470",10472,-73.8787,40.83134,"PAN AMERICAN INTERNATIONAL HIG",2005,NA,"",0
"5471",10472,-73.8787,40.83134,"PAN AMERICAN INTERNATIONAL HIG",2006,NA,"",0
"5472",10472,-73.8787,40.83134,"PAN AMERICAN INTERNATIONAL HIG",2007,NA,"",0
"5473",10472,-73.8787,40.83134,"PAN AMERICAN INTERNATIONAL HIG",2008,79,"24Q296",1
"5474",10472,-73.8787,40.83134,"PAN AMERICAN INTERNATIONAL HIG (BRONX)",2009,93,"12X388",1
"5475",11373,-73.9360199,40.7456131,"PAN AMERICAN INTERNATIONAL HIG",2009,172,"24Q296",1
"5476",10472,-73.8787,40.83134,"PAN AMERICAN INTERNATIONAL HIG (BRONX)",2010,216,"12X388",1
"5477",11373,-73.9360199,40.7456131,"PAN AMERICAN INTERNATIONAL HIG",2010,259,"24Q296",1
"5478",10472,-73.8787,40.83134,"PAN AMERICAN INTERNATIONAL HIG (BRONX)",2011,337,"12X388",1
"5479",11373,-73.9360199,40.7456131,"PAN AMERICAN INTERNATIONAL HIG",2011,347,"24Q296",1
"5480",10472,-73.8787,40.83134,"PAN AMERICAN INTERNATIONAL HIG (BRONX)",2012,406,"12X388",1
"5481",11373,-73.9360199,40.7456131,"PAN AMERICAN INTERNATIONAL HIG",2012,366,"24Q296",1
"5482",10029,-73.9433212,40.7917099,"PARK EAST HIGH SCHOOL",1996,305,"04M495",1
"5483",10029,-73.9433212,40.7917099,"PARK EAST HIGH SCHOOL",1997,320,"04M495",1
"5484",10029,-73.9433212,40.7917099,"PARK EAST HIGH SCHOOL",1998,316,"04M495",1
"5485",10029,-73.9433212,40.7917099,"PARK EAST HIGH SCHOOL",1999,315,"04M495",1
"5486",10029,-73.9433212,40.7917099,"PARK EAST HIGH SCHOOL",2000,366,"04M495",1
"5487",10029,-73.9433212,40.7917099,"PARK EAST HIGH SCHOOL",2001,403,"04M495",1
"5488",10029,-73.9433212,40.7917099,"PARK EAST HIGH SCHOOL",2002,342,"04M495",1
"5489",10029,-73.9433212,40.7917099,"PARK EAST HIGH SCHOOL",2003,337,"04M495",1
"5490",10029,-73.9433212,40.7917099,"PARK EAST HIGH SCHOOL",2004,338,"04M495",1
"5491",10029,-73.9433212,40.7917099,"PARK EAST HIGH SCHOOL",2005,334,"04M495",1
"5492",10029,-73.9433212,40.7917099,"PARK EAST HIGH SCHOOL",2006,346,"04M495",1
"5493",10029,-73.9433212,40.7917099,"PARK EAST HIGH SCHOOL",2007,383,"04M495",1
"5494",10029,-73.9433212,40.7917099,"PARK EAST HIGH SCHOOL",2008,384,"04M495",1
"5495",10029,-73.9433212,40.7917099,"PARK EAST HIGH SCHOOL",2009,375,"04M495",1
"5496",10029,-73.9433212,40.7917099,"PARK EAST HIGH SCHOOL",2010,367,"04M495",1
"5497",10029,-73.9433212,40.7917099,"PARK EAST HIGH SCHOOL",2011,360,"04M495",1
"5498",10029,-73.9433212,40.7917099,"PARK EAST HIGH SCHOOL",2012,349,"04M495",1
"5499",10019,-73.991806,40.767189,"PARK WEST HIGH SCHOOL",1996,2524,"02M535",1
"5500",10019,-73.991806,40.767189,"PARK WEST HIGH SCHOOL",1997,2137,"02M535",1
"5501",10019,-73.991806,40.767189,"PARK WEST HIGH SCHOOL",1998,2411,"02M535",1
"5502",10019,-73.991806,40.767189,"PARK WEST HIGH SCHOOL",1999,2238,"02M535",1
"5503",10019,-73.991806,40.767189,"PARK WEST HIGH SCHOOL",2000,2208,"02M535",1
"5504",10019,-73.991806,40.767189,"PARK WEST HIGH SCHOOL",2001,2231,"02M535",1
"5505",10019,-73.991806,40.767189,"PARK WEST HIGH SCHOOL",2002,2062,"02M535",1
"5506",10019,-73.991806,40.767189,"PARK WEST HIGH SCHOOL",2003,2330,"02M535",1
"5507",10019,-73.991806,40.767189,"PARK WEST HIGH SCHOOL",2004,1553,"02M535",1
"5508",10019,-73.991806,40.767189,"PARK WEST HIGH SCHOOL",2005,991,"02M535",1
"5509",10019,-73.991806,40.767189,"PARK WEST HIGH SCHOOL",2006,422,"02M535",1
"5510",10019,-73.991806,40.767189,"PARK WEST HIGH SCHOOL",2007,NA,"",0
"5511",10019,-73.991806,40.767189,"PARK WEST HIGH SCHOOL",2008,NA,"",0
"5512",10019,-73.991806,40.767189,"PARK WEST HIGH SCHOOL",2009,NA,"",0
"5513",10019,-73.991806,40.767189,"PARK WEST HIGH SCHOOL",2010,NA,"",0
"5514",10019,-73.991806,40.767189,"PARK WEST HIGH SCHOOL",2011,NA,"",0
"5515",10019,-73.991806,40.767189,"PARK WEST HIGH SCHOOL",2012,NA,"",0
"5516",11213,-73.9659,40.67618,"PATHWAYS IN TECHNOLOGY EARLY C",1996,NA,"",0
"5517",11213,-73.9659,40.67618,"PATHWAYS IN TECHNOLOGY EARLY C",1997,NA,"",0
"5518",11213,-73.9659,40.67618,"PATHWAYS IN TECHNOLOGY EARLY C",1998,NA,"",0
"5519",11213,-73.9659,40.67618,"PATHWAYS IN TECHNOLOGY EARLY C",1999,NA,"",0
"5520",11213,-73.9659,40.67618,"PATHWAYS IN TECHNOLOGY EARLY C",2000,NA,"",0
"5521",11213,-73.9659,40.67618,"PATHWAYS IN TECHNOLOGY EARLY C",2001,NA,"",0
"5522",11213,-73.9659,40.67618,"PATHWAYS IN TECHNOLOGY EARLY C",2002,NA,"",0
"5523",11213,-73.9659,40.67618,"PATHWAYS IN TECHNOLOGY EARLY C",2003,NA,"",0
"5524",11213,-73.9659,40.67618,"PATHWAYS IN TECHNOLOGY EARLY C",2004,NA,"",0
"5525",11213,-73.9659,40.67618,"PATHWAYS IN TECHNOLOGY EARLY C",2005,NA,"",0
"5526",11213,-73.9659,40.67618,"PATHWAYS IN TECHNOLOGY EARLY C",2006,NA,"",0
"5527",11213,-73.9659,40.67618,"PATHWAYS IN TECHNOLOGY EARLY C",2007,NA,"",0
"5528",11213,-73.9659,40.67618,"PATHWAYS IN TECHNOLOGY EARLY C",2008,NA,"",0
"5529",11213,-73.9659,40.67618,"PATHWAYS IN TECHNOLOGY EARLY C",2009,NA,"",0
"5530",11213,-73.9659,40.67618,"PATHWAYS IN TECHNOLOGY EARLY C",2010,NA,"",0
"5531",11213,-73.9659,40.67618,"PATHWAYS IN TECHNOLOGY EARLY C",2011,NA,"",0
"5532",11213,-73.9659,40.67618,"PATHWAYS IN TECHNOLOGY EARLY C",2012,104,"17K122",1
"5533",11213,-73.9659,40.67618,"PAUL ROBESON HIGH SCHOOL",1996,1021,"17K625",1
"5534",11213,-73.9659,40.67618,"PAUL ROBESON HIGH SCHOOL",1997,1044,"17K625",1
"5535",11213,-73.9659,40.67618,"PAUL ROBESON HIGH SCHOOL",1998,1051,"17K625",1
"5536",11213,-73.9659,40.67618,"PAUL ROBESON HIGH SCHOOL",1999,1129,"17K625",1
"5537",11213,-73.9659,40.67618,"PAUL ROBESON HIGH SCHOOL",2000,1172,"17K625",1
"5538",11213,-73.9659,40.67618,"PAUL ROBESON HIGH SCHOOL",2001,1222,"17K625",1
"5539",11213,-73.9659,40.67618,"PAUL ROBESON HIGH SCHOOL",2002,1299,"17K625",1
"5540",11213,-73.9659,40.67618,"PAUL ROBESON HIGH SCHOOL",2003,1355,"17K625",1
"5541",11213,-73.9659,40.67618,"PAUL ROBESON HIGH SCHOOL",2004,1441,"17K625",1
"5542",11213,-73.9659,40.67618,"PAUL ROBESON HIGH SCHOOL",2005,1530,"17K625",1
"5543",11213,-73.9659,40.67618,"PAUL ROBESON HIGH SCHOOL",2006,1528,"17K625",1
"5544",11213,-73.9659,40.67618,"PAUL ROBESON HIGH SCHOOL",2007,1428,"17K625",1
"5545",11213,-73.9659,40.67618,"PAUL ROBESON HIGH SCHOOL",2008,1363,"17K625",1
"5546",11213,-73.9659,40.67618,"PAUL ROBESON HIGH SCHOOL",2009,1176,"17K625",1
"5547",11213,-73.9659,40.67618,"PAUL ROBESON HIGH SCHOOL",2010,1017,"17K625",1
"5548",11213,-73.9659,40.67618,"PAUL ROBESON HIGH SCHOOL",2011,626,"17K625",1
"5549",11213,-73.9659,40.67618,"PAUL ROBESON HIGH SCHOOL",2012,326,"17K625",1
"5550",10459,-73.8923721,40.8255348,"PEACE AND DIVERSITY ACADEMY",1996,NA,"",0
"5551",10459,-73.8923721,40.8255348,"PEACE AND DIVERSITY ACADEMY",1997,NA,"",0
"5552",10459,-73.8923721,40.8255348,"PEACE AND DIVERSITY ACADEMY",1998,NA,"",0
"5553",10459,-73.8923721,40.8255348,"PEACE AND DIVERSITY ACADEMY",1999,NA,"",0
"5554",10459,-73.8923721,40.8255348,"PEACE AND DIVERSITY ACADEMY",2000,NA,"",0
"5555",10459,-73.8923721,40.8255348,"PEACE AND DIVERSITY ACADEMY",2001,NA,"",0
"5556",10459,-73.8923721,40.8255348,"PEACE AND DIVERSITY ACADEMY",2002,NA,"",0
"5557",10459,-73.8923721,40.8255348,"PEACE AND DIVERSITY ACADEMY",2003,NA,"",0
"5558",10459,-73.8923721,40.8255348,"PEACE AND DIVERSITY ACADEMY",2004,NA,"",0
"5559",10459,-73.8923721,40.8255348,"PEACE AND DIVERSITY ACADEMY",2005,NA,"",0
"5560",10459,-73.8923721,40.8255348,"PEACE AND DIVERSITY ACADEMY",2006,NA,"",0
"5561",10459,-73.8923721,40.8255348,"PEACE AND DIVERSITY ACADEMY",2007,NA,"",0
"5562",10459,-73.8923721,40.8255348,"PEACE AND DIVERSITY ACADEMY",2008,NA,"",0
"5563",10459,-73.8923721,40.8255348,"PEACE AND DIVERSITY ACADEMY",2009,NA,"",0
"5564",10459,-73.8923721,40.8255348,"PEACE AND DIVERSITY ACADEMY",2010,330,"12X278",1
"5565",10459,-73.8923721,40.8255348,"PEACE AND DIVERSITY ACADEMY",2011,279,"12X278",1
"5566",10459,-73.8923721,40.8255348,"PEACE AND DIVERSITY ACADEMY",2012,231,"12X278",1
"5567",10469,-73.861,40.85972,"PELHAM PREP. H.S.",1996,NA,"",0
"5568",10469,-73.861,40.85972,"PELHAM PREP. H.S.",1997,NA,"",0
"5569",10469,-73.861,40.85972,"PELHAM PREP. H.S.",1998,NA,"",0
"5570",10469,-73.861,40.85972,"PELHAM PREP. H.S.",1999,NA,"",0
"5571",10469,-73.861,40.85972,"PELHAM PREP. H.S.",2000,NA,"",0
"5572",10469,-73.861,40.85972,"PELHAM PREP. H.S.",2001,NA,"",0
"5573",10469,-73.861,40.85972,"PELHAM PREP. H.S.",2002,NA,"",0
"5574",10469,-73.861,40.85972,"PELHAM PREP. H.S.",2003,NA,"",0
"5575",10469,-73.861,40.85972,"PELHAM PREP. H.S.",2004,202,"11X542",1
"5576",10469,-73.861,40.85972,"PELHAM PREP. H.S.",2005,306,"11X542",1
"5577",10469,-73.861,40.85972,"PELHAM PREP. H.S.",2006,421,"11X542",1
"5578",10469,-73.861,40.85972,"PELHAM PREP. H.S.",2007,450,"11X542",1
"5579",10469,-73.861,40.85972,"PELHAM PREP. H.S.",2008,460,"11X542",1
"5580",10469,-73.861,40.85972,"PELHAM PREP. H.S.",2009,478,"11X542",1
"5581",10469,-73.861,40.85972,"PELHAM PREP. H.S.",2010,506,"11X542",1
"5582",10469,-73.861,40.85972,"PELHAM PREP. H.S.",2011,501,"11X542",1
"5583",10469,-73.861,40.85972,"PELHAM PREP. H.S.",2012,507,"11X542",1
"5584",10302,-74.1418,40.63466,"PORT RICHMOND HIGH SCHOOL",1996,2097,"31R445",1
"5585",10302,-74.1418,40.63466,"PORT RICHMOND HIGH SCHOOL",1997,2138,"31R445",1
"5586",10302,-74.1418,40.63466,"PORT RICHMOND HIGH SCHOOL",1998,2193,"31R445",1
"5587",10302,-74.1418,40.63466,"PORT RICHMOND HIGH SCHOOL",1999,2331,"31R445",1
"5588",10302,-74.1418,40.63466,"PORT RICHMOND HIGH SCHOOL",2000,2411,"31R445",1
"5589",10302,-74.1418,40.63466,"PORT RICHMOND HIGH SCHOOL",2001,2436,"31R445",1
"5590",10302,-74.1418,40.63466,"PORT RICHMOND HIGH SCHOOL",2002,2489,"31R445",1
"5591",10302,-74.1418,40.63466,"PORT RICHMOND HIGH SCHOOL",2003,2617,"31R445",1
"5592",10302,-74.1418,40.63466,"PORT RICHMOND HIGH SCHOOL",2004,2709,"31R445",1
"5593",10302,-74.1418,40.63466,"PORT RICHMOND HIGH SCHOOL",2005,2663,"31R445",1
"5594",10302,-74.1418,40.63466,"PORT RICHMOND HIGH SCHOOL",2006,2583,"31R445",1
"5595",10302,-74.1418,40.63466,"PORT RICHMOND HIGH SCHOOL",2007,2494,"31R445",1
"5596",10302,-74.1418,40.63466,"PORT RICHMOND HIGH SCHOOL",2008,2499,"31R445",1
"5597",10302,-74.1418,40.63466,"PORT RICHMOND HIGH SCHOOL",2009,2262,"31R445",1
"5598",10302,-74.1418,40.63466,"PORT RICHMOND HIGH SCHOOL",2010,2267,"31R445",1
"5599",10302,-74.1418,40.63466,"PORT RICHMOND HIGH SCHOOL",2011,2272,"31R445",1
"5600",10302,-74.1418,40.63466,"PORT RICHMOND HIGH SCHOOL",2012,2151,"31R445",1
"5601",NA,-73.987859,40.761334,"PROFESSIONAL PERFORMING ARTS H",1996,272,"02M408",1
"5602",NA,-73.987859,40.761334,"PROFESSIONAL PERFORMING ARTS H",1997,NA,"",0
"5603",NA,-73.987859,40.761334,"PROFESSIONAL PERFORMING ARTS H",1998,NA,"",0
"5604",NA,-73.987859,40.761334,"PROFESSIONAL PERFORMING ARTS H",1999,NA,"",0
"5605",NA,-73.987859,40.761334,"PROFESSIONAL PERFORMING ARTS H",2000,NA,"",0
"5606",NA,-73.987859,40.761334,"PROFESSIONAL PERFORMING ARTS H",2001,NA,"",0
"5607",NA,-73.987859,40.761334,"PROFESSIONAL PERFORMING ARTS H",2002,NA,"",0
"5608",NA,-73.987859,40.761334,"PROFESSIONAL PERFORMING ARTS H",2003,NA,"",0
"5609",NA,-73.987859,40.761334,"PROFESSIONAL PERFORMING ARTS H",2004,NA,"",0
"5610",NA,-73.987859,40.761334,"PROFESSIONAL PERFORMING ARTS H",2005,NA,"",0
"5611",NA,-73.987859,40.761334,"PROFESSIONAL PERFORMING ARTS H",2006,NA,"",0
"5612",NA,-73.987859,40.761334,"PROFESSIONAL PERFORMING ARTS H",2007,NA,"",0
"5613",NA,-73.987859,40.761334,"PROFESSIONAL PERFORMING ARTS H",2008,NA,"",0
"5614",NA,-73.987859,40.761334,"PROFESSIONAL PERFORMING ARTS H",2009,NA,"",0
"5615",NA,-73.987859,40.761334,"PROFESSIONAL PERFORMING ARTS H",2010,NA,"",0
"5616",NA,-73.987859,40.761334,"PROFESSIONAL PERFORMING ARTS H",2011,NA,"",0
"5617",NA,-73.987859,40.761334,"PROFESSIONAL PERFORMING ARTS H",2012,NA,"",0
"5618",11211,-73.9478073,40.7079964,"PROGRESS HIGH SCHOOL",1996,NA,"",0
"5619",11211,-73.9478073,40.7079964,"PROGRESS HIGH SCHOOL",1997,NA,"",0
"5620",11211,-73.9478073,40.7079964,"PROGRESS HIGH SCHOOL",1998,260,"14K474",1
"5621",11211,-73.9478073,40.7079964,"PROGRESS HIGH SCHOOL",1999,502,"14K474",1
"5622",11211,-73.9478073,40.7079964,"PROGRESS HIGH SCHOOL",2000,603,"14K474",1
"5623",11211,-73.9478073,40.7079964,"PROGRESS HIGH SCHOOL",2001,602,"14K474",1
"5624",11211,-73.9478073,40.7079964,"PROGRESS HIGH SCHOOL",2002,601,"14K474",1
"5625",11211,-73.9478073,40.7079964,"PROGRESS HIGH SCHOOL",2003,628,"14K474",1
"5626",11211,-73.9478073,40.7079964,"PROGRESS HIGH SCHOOL",2004,807,"14K474",1
"5627",11211,-73.9478073,40.7079964,"PROGRESS HIGH SCHOOL",2005,1041,"14K474",1
"5628",11211,-73.9478073,40.7079964,"PROGRESS HIGH SCHOOL",2006,1089,"14K474",1
"5629",11211,-73.9478073,40.7079964,"PROGRESS HIGH SCHOOL",2007,1075,"14K474",1
"5630",11211,-73.9478073,40.7079964,"PROGRESS HIGH SCHOOL",2008,1041,"14K474",1
"5631",11211,-73.9478073,40.7079964,"PROGRESS HIGH SCHOOL",2009,966,"14K474",1
"5632",11211,-73.9478073,40.7079964,"PROGRESS HIGH SCHOOL",2010,981,"14K474",1
"5633",11211,-73.9478073,40.7079964,"PROGRESS HIGH SCHOOL",2011,1003,"14K474",1
"5634",11211,-73.9478073,40.7079964,"PROGRESS HIGH SCHOOL",2012,1068,"14K474",1
"5635",11225,-73.9514465,40.6633568,"PROSPECT HEIGHTS HIGH SCHOOL",1996,2333,"17K440",1
"5636",11225,-73.9514465,40.6633568,"PROSPECT HEIGHTS HIGH SCHOOL",1997,2335,"17K440",1
"5637",11225,-73.9514465,40.6633568,"PROSPECT HEIGHTS HIGH SCHOOL",1998,2258,"17K440",1
"5638",11225,-73.9514465,40.6633568,"PROSPECT HEIGHTS HIGH SCHOOL",1999,2104,"17K440",1
"5639",11225,-73.9514465,40.6633568,"PROSPECT HEIGHTS HIGH SCHOOL",2000,2114,"17K440",1
"5640",11225,-73.9514465,40.6633568,"PROSPECT HEIGHTS HIGH SCHOOL",2001,1935,"17K440",1
"5641",11225,-73.9514465,40.6633568,"PROSPECT HEIGHTS HIGH SCHOOL",2002,1878,"17K440",1
"5642",11225,-73.9514465,40.6633568,"PROSPECT HEIGHTS HIGH SCHOOL",2003,1772,"17K440",1
"5643",11225,-73.9514465,40.6633568,"PROSPECT HEIGHTS HIGH SCHOOL",2004,1072,"17K440",1
"5644",11225,-73.9514465,40.6633568,"PROSPECT HEIGHTS HIGH SCHOOL",2005,704,"17K440",1
"5645",11225,-73.9514465,40.6633568,"PROSPECT HEIGHTS HIGH SCHOOL",2006,192,"17K440",1
"5646",11225,-73.9514465,40.6633568,"PROSPECT HEIGHTS HIGH SCHOOL",2007,NA,"",0
"5647",11225,-73.9514465,40.6633568,"PROSPECT HEIGHTS HIGH SCHOOL",2008,NA,"",0
"5648",11225,-73.9514465,40.6633568,"PROSPECT HEIGHTS HIGH SCHOOL",2009,NA,"",0
"5649",11225,-73.9514465,40.6633568,"PROSPECT HEIGHTS HIGH SCHOOL",2010,NA,"",0
"5650",11225,-73.9514465,40.6633568,"PROSPECT HEIGHTS HIGH SCHOOL",2011,NA,"",0
"5651",11225,-73.9514465,40.6633568,"PROSPECT HEIGHTS HIGH SCHOOL",2012,NA,"",0
"5652",10457,-73.8984528,40.8464127,"PROVIDING URBAN LEARNERS SUCCE",1996,NA,"",0
"5653",10457,-73.8984528,40.8464127,"PROVIDING URBAN LEARNERS SUCCE",1997,NA,"",0
"5654",10457,-73.8984528,40.8464127,"PROVIDING URBAN LEARNERS SUCCE",1998,NA,"",0
"5655",10457,-73.8984528,40.8464127,"PROVIDING URBAN LEARNERS SUCCE",1999,NA,"",0
"5656",10457,-73.8984528,40.8464127,"PROVIDING URBAN LEARNERS SUCCE",2000,NA,"",0
"5657",10457,-73.8984528,40.8464127,"PROVIDING URBAN LEARNERS SUCCE",2001,NA,"",0
"5658",10457,-73.8984528,40.8464127,"PROVIDING URBAN LEARNERS SUCCE",2002,NA,"",0
"5659",10457,-73.8984528,40.8464127,"PROVIDING URBAN LEARNERS SUCCE",2003,NA,"",0
"5660",10457,-73.8984528,40.8464127,"PROVIDING URBAN LEARNERS SUCCE",2004,NA,"",0
"5661",10457,-73.8984528,40.8464127,"PROVIDING URBAN LEARNERS SUCCE",2005,131,"10X319",1
"5662",10457,-73.8984528,40.8464127,"PROVIDING URBAN LEARNERS SUCCE",2006,126,"10X319",1
"5663",10457,-73.8984528,40.8464127,"PROVIDING URBAN LEARNERS SUCCE",2007,129,"10X319",1
"5664",10457,-73.8984528,40.8464127,"PROVIDING URBAN LEARNERS SUCCE",2008,125,"10X319",1
"5665",10457,-73.8984528,40.8464127,"PROVIDING URBAN LEARNERS SUCCE",2009,200,"10X319",1
"5666",10457,-73.8984528,40.8464127,"PROVIDING URBAN LEARNERS SUCCE",2010,208,"10X319",1
"5667",10457,-73.8984528,40.8464127,"PROVIDING URBAN LEARNERS SUCCE",2011,204,"10X319",1
"5668",10457,-73.8984528,40.8464127,"PROVIDING URBAN LEARNERS SUCCE",2012,213,"10X319",1
"5669",10036,-73.9829,40.75759,"PUBLIC SCHOOL REPERTORY COMPAN",1996,182,"02M531",1
"5670",10036,-73.9829,40.75759,"PUBLIC SCHOOL REPERTORY COMPAN",1997,197,"02M531",1
"5671",10036,-73.9829,40.75759,"PUBLIC SCHOOL REPERTORY COMPAN",1998,195,"02M531",1
"5672",10036,-73.9829,40.75759,"PUBLIC SCHOOL REPERTORY COMPAN",1999,213,"02M531",1
"5673",10036,-73.9829,40.75759,"PUBLIC SCHOOL REPERTORY COMPAN",2000,215,"02M531",1
"5674",10036,-73.9829,40.75759,"PUBLIC SCHOOL REPERTORY COMPAN",2001,232,"02M531",1
"5675",10036,-73.9829,40.75759,"PUBLIC SCHOOL REPERTORY COMPAN",2002,207,"02M531",1
"5676",10036,-73.9829,40.75759,"PUBLIC SCHOOL REPERTORY COMPAN",2003,213,"02M531",1
"5677",10036,-73.9829,40.75759,"PUBLIC SCHOOL REPERTORY COMPAN",2004,222,"02M531",1
"5678",10036,-73.9829,40.75759,"PUBLIC SCHOOL REPERTORY COMPAN",2005,215,"02M531",1
"5679",10036,-73.9829,40.75759,"PUBLIC SCHOOL REPERTORY COMPAN",2006,180,"02M531",1
"5680",10036,-73.9829,40.75759,"PUBLIC SCHOOL REPERTORY COMPAN",2007,188,"02M531",1
"5681",10036,-73.9829,40.75759,"PUBLIC SCHOOL REPERTORY COMPAN",2008,204,"02M531",1
"5682",10036,-73.9829,40.75759,"PUBLIC SCHOOL REPERTORY COMPAN",2009,215,"02M531",1
"5683",10036,-73.9829,40.75759,"PUBLIC SCHOOL REPERTORY COMPAN",2010,216,"02M531",1
"5684",10036,-73.9829,40.75759,"PUBLIC SCHOOL REPERTORY COMPAN",2011,213,"02M531",1
"5685",10036,-73.9829,40.75759,"PUBLIC SCHOOL REPERTORY COMPAN",2012,217,"02M531",1
"5686",11354,-73.8277,40.76531,"QUEENS ACADEMY HIGH SCHOOL",1996,NA,"",0
"5687",11354,-73.8277,40.76531,"QUEENS ACADEMY HIGH SCHOOL",1997,NA,"",0
"5688",11354,-73.8277,40.76531,"QUEENS ACADEMY HIGH SCHOOL",1998,NA,"",0
"5689",11354,-73.8277,40.76531,"QUEENS ACADEMY HIGH SCHOOL",1999,NA,"",0
"5690",11354,-73.8277,40.76531,"QUEENS ACADEMY HIGH SCHOOL",2000,NA,"",0
"5691",11354,-73.8277,40.76531,"QUEENS ACADEMY HIGH SCHOOL",2001,NA,"",0
"5692",11354,-73.8277,40.76531,"QUEENS ACADEMY HIGH SCHOOL",2002,NA,"",0
"5693",11354,-73.8277,40.76531,"QUEENS ACADEMY HIGH SCHOOL",2003,NA,"",0
"5694",11354,-73.8277,40.76531,"QUEENS ACADEMY HIGH SCHOOL",2004,NA,"",0
"5695",11354,-73.8277,40.76531,"QUEENS ACADEMY HIGH SCHOOL",2005,NA,"",0
"5696",11354,-73.8277,40.76531,"QUEENS ACADEMY HIGH SCHOOL",2006,NA,"",0
"5697",11354,-73.8277,40.76531,"QUEENS ACADEMY HIGH SCHOOL",2007,NA,"",0
"5698",11354,-73.8277,40.76531,"QUEENS ACADEMY HIGH SCHOOL",2008,NA,"",0
"5699",11354,-73.8277,40.76531,"QUEENS ACADEMY HIGH SCHOOL",2009,NA,"",0
"5700",11354,-73.8277,40.76531,"QUEENS ACADEMY HIGH SCHOOL",2010,423,"25Q540",1
"5701",11354,-73.8277,40.76531,"QUEENS ACADEMY HIGH SCHOOL",2011,413,"25Q540",1
"5702",11354,-73.8277,40.76531,"QUEENS ACADEMY HIGH SCHOOL",2012,404,"25Q540",1
"5703",11432,-73.7973,40.71319,"QUEENS COLLEGIATE: A COLLEGE B",1996,NA,"",0
"5704",11432,-73.7973,40.71319,"QUEENS COLLEGIATE: A COLLEGE B",1997,NA,"",0
"5705",11432,-73.7973,40.71319,"QUEENS COLLEGIATE: A COLLEGE B",1998,NA,"",0
"5706",11432,-73.7973,40.71319,"QUEENS COLLEGIATE: A COLLEGE B",1999,NA,"",0
"5707",11432,-73.7973,40.71319,"QUEENS COLLEGIATE: A COLLEGE B",2000,NA,"",0
"5708",11432,-73.7973,40.71319,"QUEENS COLLEGIATE: A COLLEGE B",2001,NA,"",0
"5709",11432,-73.7973,40.71319,"QUEENS COLLEGIATE: A COLLEGE B",2002,NA,"",0
"5710",11432,-73.7973,40.71319,"QUEENS COLLEGIATE: A COLLEGE B",2003,NA,"",0
"5711",11432,-73.7973,40.71319,"QUEENS COLLEGIATE: A COLLEGE B",2004,NA,"",0
"5712",11432,-73.7973,40.71319,"QUEENS COLLEGIATE: A COLLEGE B",2005,NA,"",0
"5713",11432,-73.7973,40.71319,"QUEENS COLLEGIATE: A COLLEGE B",2006,NA,"",0
"5714",11432,-73.7973,40.71319,"QUEENS COLLEGIATE: A COLLEGE B",2007,NA,"",0
"5715",11432,-73.7973,40.71319,"QUEENS COLLEGIATE: A COLLEGE B",2008,NA,"",0
"5716",11432,-73.7973,40.71319,"QUEENS COLLEGIATE: A COLLEGE B",2009,87,"28Q310",1
"5717",11432,-73.7973,40.71319,"QUEENS COLLEGIATE: A COLLEGE B",2010,161,"28Q310",1
"5718",11432,-73.7973,40.71319,"QUEENS COLLEGIATE: A COLLEGE B",2011,NA,"",0
"5719",11432,-73.7973,40.71319,"QUEENS COLLEGIATE: A COLLEGE B",2012,NA,"",0
"5720",11691,-73.7633,40.60356,"QUEENS HIGH SCHOOL FOR INFORMA",1996,NA,"",0
"5721",11691,-73.7633,40.60356,"QUEENS HIGH SCHOOL FOR INFORMA",1997,NA,"",0
"5722",11691,-73.7633,40.60356,"QUEENS HIGH SCHOOL FOR INFORMA",1998,NA,"",0
"5723",11691,-73.7633,40.60356,"QUEENS HIGH SCHOOL FOR INFORMA",1999,NA,"",0
"5724",11691,-73.7633,40.60356,"QUEENS HIGH SCHOOL FOR INFORMA",2000,NA,"",0
"5725",11691,-73.7633,40.60356,"QUEENS HIGH SCHOOL FOR INFORMA",2001,NA,"",0
"5726",11691,-73.7633,40.60356,"QUEENS HIGH SCHOOL FOR INFORMA",2002,NA,"",0
"5727",11691,-73.7633,40.60356,"QUEENS HIGH SCHOOL FOR INFORMA",2003,NA,"",0
"5728",11691,-73.7633,40.60356,"QUEENS HIGH SCHOOL FOR INFORMA",2004,NA,"",0
"5729",11691,-73.7633,40.60356,"QUEENS HIGH SCHOOL FOR INFORMA",2005,NA,"",0
"5730",11691,-73.7633,40.60356,"QUEENS HIGH SCHOOL FOR INFORMA",2006,NA,"",0
"5731",11691,-73.7633,40.60356,"QUEENS HIGH SCHOOL FOR INFORMA",2007,NA,"",0
"5732",11691,-73.7633,40.60356,"QUEENS HIGH SCHOOL FOR INFORMA",2008,NA,"",0
"5733",11691,-73.7633,40.60356,"QUEENS HIGH SCHOOL FOR INFORMA",2009,55,"27Q302",1
"5734",11691,-73.7633,40.60356,"QUEENS HIGH SCHOOL FOR INFORMA",2010,171,"27Q302",1
"5735",11691,-73.7633,40.60356,"QUEENS HIGH SCHOOL FOR INFORMA",2011,242,"27Q302",1
"5736",11691,-73.7633,40.60356,"QUEENS HIGH SCHOOL FOR INFORMA",2012,310,"27Q302",1
"5737",11433,-73.7981,40.70091,"QUEENS HS FOR SCI AT YORK COLG",1996,NA,"",0
"5738",11433,-73.7981,40.70091,"QUEENS HS FOR SCI AT YORK COLG",1997,NA,"",0
